Trx,FPKM_mean_F,Linkage
CAF3041295.1,24.1118383333333,Auto
CAF3041311.1,36.8372666666667,Auto
CAF3041328.1,72.585595,Auto
CAF3041346.1,1.169387,Auto
CAF3041363.1,45.9683283333333,Auto
CAF3041380.1,0.0350986666666667,Auto
CAF3041400.1,0.282416,Auto
CAF3041419.1,0.47658695,Auto
CAF3041437.1,74.3208545,Auto
CAF3041455.1,3.19852666666667,Auto
CAF3041468.1,8.62640666666667,Auto
CAF3041487.1,129.843974,Auto
CAF3041503.1,0.0849009833333333,Auto
CAF3041519.1,0.103354333333333,Auto
CAF3041535.1,23.4073833333333,Auto
CAF3041550.1,30.4185,Auto
CAF3041583.1,0.266400333333333,Auto
CAF3041599.1,0.429188666666667,Auto
CAF3041617.1,0.0988956,Auto
CAF3041634.1,0.066114155,Auto
CAF3041651.1,0.189047466666667,Auto
CAF3041668.1,8.4851675,Auto
CAF3041684.1,1.04510233333333,Auto
CAF3041702.1,3.79265233333333,Auto
CAF3041720.1,0.04432255,Auto
CAF3041740.1,0,Auto
CAF3041758.1,147.165148333333,Auto
CAF3041774.1,0.122109333333333,Auto
CAF3041792.1,5.964003,Auto
CAF3041810.1,0.15072,Auto
CAF3041827.1,0.102659683333333,Auto
CAF3041845.1,0.246069816666667,Auto
CAF3041863.1,7.73356651666667,Auto
CAF3041881.1,337.413466666667,Auto
CAF3041898.1,42.08035,Auto
CAF3041911.1,119.682383333333,Auto
CAF3041928.1,88.8856666666667,Auto
CAF3041948.1,43.0609166666667,Auto
CAF3041969.1,4.56868166666667,Auto
CAF3041987.1,0.299073166666667,Auto
CAF3042006.1,1.876616,Auto
CAF3042026.1,0.1756835,Auto
CAF3042045.1,1.6796745,Auto
CAF3042064.1,71.167227,Auto
CAF3042083.1,44.2378333333333,Auto
CAF3042100.1,7.19401833333333,Auto
CAF3042119.1,5.73759666666667,Auto
CAF3042138.1,242.476916666667,Auto
CAF3042155.1,4.167395,Auto
CAF3042173.1,10.124325,Auto
CAF3042193.1,4.74498183333333,Auto
CAF3042212.1,5.06460912276667,Auto
CAF3042230.1,45.8206883333333,Auto
CAF3042250.1,49.7935,Auto
CAF3042268.1,0,Auto
CAF3042286.1,0.1288085,Auto
CAF3042307.1,0,Auto
CAF3042326.1,6.6180727,Auto
CAF3042344.1,4.7498245,Auto
CAF3042364.1,0.3343325,Auto
CAF3042383.1,0,Auto
CAF3042401.1,0.375694666666667,Auto
CAF3042422.1,0,Auto
CAF3042439.1,19.610785,Auto
CAF3042458.1,13.63044,Auto
CAF3042478.1,0,Auto
CAF3042498.1,0,Auto
CAF3042514.1,145.500841,Auto
CAF3042534.1,161.9364795,Auto
CAF3042553.1,23.594325,Auto
CAF3042573.1,40.3830316666667,Auto
CAF3042592.1,152.081935833333,Auto
CAF3042611.1,3.6043665,Auto
CAF3042629.1,105.546098666667,Auto
CAF3042649.1,89.4293533333333,Auto
CAF3042668.1,29.7460696666667,Auto
CAF3042688.1,569.046499666667,Auto
CAF3042709.1,28.5200166666667,Auto
CAF3042721.1,0.669784333333333,Auto
CAF3042741.1,4117.05596883333,Auto
CAF3042759.1,125.550026666667,Auto
CAF3042778.1,0.101406866666667,Auto
CAF3042799.1,18.7307516666667,Auto
CAF3042812.1,187.611966666667,Auto
CAF3042833.1,21.67604,Auto
CAF3042852.1,93.08566,Auto
CAF3042870.1,26.0037883333333,Auto
CAF3042891.1,16.9471783333333,Auto
CAF3042909.1,14.4782133333333,Auto
CAF3042930.1,10.2994933333333,Auto
CAF3042945.1,21.8929566666667,Auto
CAF3042965.1,370.950893333333,Auto
CAF3042983.1,599.479684333333,Auto
CAF3043002.1,0.521018666666667,Auto
CAF3043019.1,0,Auto
CAF3043037.1,0,Auto
CAF3043047.1,0.103988533333333,Auto
CAF3043067.1,0,Auto
CAF3043086.1,0.0500533333333333,Auto
CAF3043105.1,0,Auto
CAF3043124.1,89.1206375,Auto
CAF3043144.1,33.1528666666667,Auto
CAF3043168.1,36.59385,Auto
CAF3043185.1,152.223483333333,Auto
CAF3043205.1,14.5057916666667,Auto
CAF3043224.1,55.5250833333333,Auto
CAF3043244.1,14.0779751666667,Auto
CAF3043264.1,88.9845,Auto
CAF3043286.1,6.06127,Auto
CAF3043305.1,2.44247833333333,Auto
CAF3043323.1,12.0767233333333,Auto
CAF3043343.1,24.0904995,Auto
CAF3043357.1,0.675136166666667,Auto
CAF3043376.1,0.867184916666667,Auto
CAF3043396.1,16.2082283333333,Auto
CAF3043418.1,4.281933,Auto
CAF3043437.1,0.0870728428227167,Auto
CAF3043457.1,6.733275,Auto
CAF3043475.1,1.03742533333333,Auto
CAF3043495.1,0.992768833333333,Auto
CAF3043514.1,0.0792051666666667,Auto
CAF3043531.1,0,Auto
CAF3043551.1,8.58006783333333,Auto
CAF3043563.1,49.29251,Auto
CAF3043584.1,4.81789166666667,Auto
CAF3043600.1,0,Auto
CAF3043619.1,0.262471666666667,Auto
CAF3043630.1,0.0631522833333333,Auto
CAF3043649.1,0.0460448333333333,Auto
CAF3043668.1,18.655682,Auto
CAF3043689.1,1.54513983333333,Auto
CAF3043706.1,0.111297333333333,Auto
CAF3043723.1,4.925315,Auto
CAF3043739.1,15.2159966666667,Auto
CAF3043760.1,25.508985,Auto
CAF3043778.1,12.8423383333333,Auto
CAF3043798.1,15.720425,Auto
CAF3043819.1,9.23784666666667,Auto
CAF3043836.1,0.361941,Auto
CAF3043856.1,7.88602133333333,Auto
CAF3043875.1,0,Auto
CAF3043893.1,0.531881,Auto
CAF3043911.1,8.92168666666667,Auto
CAF3043930.1,23.0501216666667,Auto
CAF3043949.1,36.098845,Auto
CAF3043969.1,23.9767666666667,Auto
CAF3043992.1,18.39168,Auto
CAF3044010.1,2.98667943333333,Auto
CAF3044029.1,13.8728866666667,Auto
CAF3044047.1,32.047415,Auto
CAF3044066.1,31.9777333333333,Auto
CAF3044078.1,30.8210516666667,Auto
CAF3044091.1,0,Auto
CAF3044112.1,93.9395333333333,Auto
CAF3044131.1,0.43312,Auto
CAF3044150.1,0,Auto
CAF3044169.1,0.0519785,Auto
CAF3044187.1,146.450666666667,Auto
CAF3044205.1,48.3338416666667,Auto
CAF3044225.1,44.58435,Auto
CAF3044240.1,20.0676083333333,Auto
CAF3044258.1,42.89765,Auto
CAF3044270.1,58.07515,Auto
CAF3044288.1,176.969483333333,Auto
CAF3044306.1,71.5675378333333,Auto
CAF3044324.1,1.8207385,Auto
CAF3044342.1,5.75332166666667,Auto
CAF3044359.1,4.25811,Auto
CAF3044377.1,40.978,Auto
CAF3044394.1,7.953075,Auto
CAF3044410.1,3.89702516666667,Auto
CAF3044427.1,0.553254666666667,Auto
CAF3044446.1,1.50623033333333,Auto
CAF3044466.1,0.344701333333333,Auto
CAF3044485.1,0,Auto
CAF3044504.1,0.141574,Auto
CAF3044521.1,6.459827,Auto
CAF3044540.1,0.0498463333333333,Auto
CAF3044558.1,3.93463583333333,Auto
CAF3044575.1,1.40627266666667,Auto
CAF3044593.1,32.5782433333333,Auto
CAF3044613.1,1.23842068262885,Auto
CAF3044632.1,11.10329,Auto
CAF3044635.1,10.0007033333333,Auto
CAF3044653.1,26.39195,Auto
CAF3044673.1,16.160505,Auto
CAF3044691.1,27.0516,Auto
CAF3044710.1,8.27051,Auto
CAF3044727.1,59.41555,Auto
CAF3044747.1,0.647988666666667,Auto
CAF3044766.1,10.2435913333333,Auto
CAF3044785.1,1.4060525,Auto
CAF3044804.1,6.33993725,Auto
CAF3044823.1,6.1107695,Auto
CAF3044842.1,55.3820866666667,Auto
CAF3044861.1,58.1062333333333,Auto
CAF3044880.1,0.381515,Auto
CAF3044900.1,25.53325,Auto
CAF3044919.1,4.36411433333333,Auto
CAF3044939.1,1.66866966666667,Auto
CAF3044958.1,1.08475016666667,Auto
CAF3044978.1,147.894695,Auto
CAF3044997.1,12.1205716666667,Auto
CAF3045015.1,21.714635,Auto
CAF3045033.1,16.9136,Auto
CAF3045052.1,32.6947666666667,Auto
CAF3045072.1,61.8706166666667,Auto
CAF3045091.1,7.62113666666667,Auto
CAF3045110.1,5.537825,Auto
CAF3045129.1,31.1855166666667,Auto
CAF3045148.1,0.152989166666667,Auto
CAF3045169.1,0.623471666666667,Auto
CAF3045186.1,0.103448833333333,Auto
CAF3045205.1,0.107939666666667,Auto
CAF3045224.1,0.503328333333333,Auto
CAF3045243.1,0.120652833333333,Auto
CAF3045262.1,1.19941533333333,Auto
CAF3045280.1,8.71470333333333,Auto
CAF3045299.1,5.114015,Auto
CAF3045319.1,207.1015855,Auto
CAF3045338.1,0.506817333333333,Auto
CAF3045357.1,0.248486666666667,Auto
CAF3045376.1,3.677244,Auto
CAF3045396.1,16.5656633333333,Auto
CAF3045415.1,22.4069892666667,Auto
CAF3045434.1,0.310113666666667,Auto
CAF3045452.1,0.542074666666667,Auto
CAF3045471.1,13.3317483333333,Auto
CAF3045489.1,13.7360483333333,Auto
CAF3045497.1,8.21454166666667,Auto
CAF3045515.1,19.6549666666667,Auto
CAF3045536.1,11.5477733333333,Auto
CAF3045553.1,58.5224145,Auto
CAF3045574.1,0.281150266666667,Auto
CAF3045593.1,0.109457133333333,Auto
CAF3045613.1,79.6441333333333,Auto
CAF3045632.1,5.63326333333333,Auto
CAF3045651.1,19.1428833333333,Auto
CAF3045670.1,18.7735933333333,Auto
CAF3045689.1,1.15354583333333,Auto
CAF3045708.1,0.204275583333333,Auto
CAF3045711.1,62.899654,Auto
CAF3045730.1,3.478558,Auto
CAF3045749.1,0.18576,Auto
CAF3045767.1,9.93673833333333,Auto
CAF3045786.1,0,Auto
CAF3045804.1,2.01657416666667,Auto
CAF3045824.1,14.7486230333333,Auto
CAF3045843.1,23.1475451666667,Auto
CAF3045862.1,16.5713783333333,Auto
CAF3045868.1,17.3163883333333,Auto
CAF3045887.1,2.8509,Auto
CAF3045905.1,25.8233233333333,Auto
CAF3045925.1,4.3309555,Auto
CAF3045942.1,0,Auto
CAF3045961.1,0,Auto
CAF3045964.1,1.13822883333333,Auto
CAF3045986.1,0.450975,Auto
CAF3046006.1,40.9535333333333,Auto
CAF3046027.1,0.5708345,Auto
CAF3046048.1,0.2617255,Auto
CAF3046066.1,0.0794085,Auto
CAF3046084.1,7.92982166666667,Auto
CAF3046103.1,8.88496166666667,Auto
CAF3046122.1,0.173919333333333,Auto
CAF3046141.1,0.429397063333333,Auto
CAF3046159.1,1.48245566666667,Auto
CAF3046179.1,2.58904833333333,Auto
CAF3046198.1,11.0662331666667,Auto
CAF3046218.1,14.6445533333333,Auto
CAF3046237.1,0.731734333333333,Auto
CAF3046255.1,4.377072,Auto
CAF3046272.1,0.110573083333333,Auto
CAF3046290.1,0.563976333333333,Auto
CAF3046307.1,11.2170308333333,Auto
CAF3046326.1,3.35811316666667,Auto
CAF3046345.1,159.35985,Auto
CAF3046364.1,75.0328333333333,Auto
CAF3046383.1,16.8268723333333,Auto
CAF3046403.1,7.616135,Auto
CAF3046423.1,0.44131595,Auto
CAF3046442.1,0.554104983333333,Auto
CAF3046462.1,0.788920833333333,Auto
CAF3046481.1,0.551004666666667,Auto
CAF3046500.1,1.44952083333333,Auto
CAF3046523.1,0.993694166666667,Auto
CAF3046544.1,0.270288333333333,Auto
CAF3046562.1,28.7103333333333,Auto
CAF3046578.1,40.3913643333333,Auto
CAF3046598.1,8.943945,Auto
CAF3046617.1,2.675325,Auto
CAF3046636.1,2.20617166666667,Auto
CAF3046654.1,5.98011116666667,Auto
CAF3046666.1,0.718143333333333,Auto
CAF3046685.1,4.707606,Auto
CAF3046703.1,1.77819,Auto
CAF3046723.1,31.9156811666667,Auto
CAF3046743.1,0.107079333333333,Auto
CAF3046761.1,0.68511055,Auto
CAF3046778.1,0.666787666666667,Auto
CAF3046797.1,1989.658307,Auto
CAF3046816.1,24.59049,Auto
CAF3046837.1,26.0237116666667,Auto
CAF3046856.1,49.3588316666667,Auto
CAF3046875.1,30.6567833333333,Auto
CAF3046893.1,0.982750666666667,Auto
CAF3046911.1,0.22138545,Auto
CAF3046932.1,0.1617285,Auto
CAF3046951.1,357.464833333333,Auto
CAF3046972.1,49.535102,Auto
CAF3046990.1,45.8816731666667,Auto
CAF3047011.1,1.01563,Auto
CAF3047031.1,1639.94816666667,Auto
CAF3047050.1,29.67585,Auto
CAF3047069.1,23.960625,Auto
CAF3047085.1,58.8872166666667,Auto
CAF3047104.1,85.1213533333333,Auto
CAF3047124.1,1.79111,Auto
CAF3047137.1,1.52015466666667,Auto
CAF3047155.1,1.69719666666667,Auto
CAF3047174.1,98.7937633333333,Auto
CAF3047192.1,7.35719266666667,Auto
CAF3047209.1,12.9268148333333,Auto
CAF3047225.1,6.461965,Auto
CAF3047244.1,33.0526,Auto
CAF3047263.1,35.2913,Auto
CAF3047283.1,1.76896816666667,Auto
CAF3047306.1,39.3741716666667,Auto
CAF3047325.1,27.1345916666667,Auto
CAF3047344.1,23.0410403333333,Auto
CAF3047362.1,1.84229683333333,Auto
CAF3047381.1,0,Auto
CAF3047401.1,0.505700333333333,Auto
CAF3047420.1,78.7789133333333,Auto
CAF3047438.1,5.79777366666667,Auto
CAF3047457.1,0.7349715,Auto
CAF3047475.1,12.0912473333333,Auto
CAF2789629.1,13.6807491666667,Auto
CAF2789645.1,3.6634,Auto
CAF2789662.1,11.5576207833333,Auto
CAF2789680.1,13.4331873333333,Auto
CAF2789697.1,15.3647586666667,Auto
CAF2789714.1,0.451369333333333,Auto
CAF2789731.1,0.0612671666666667,Auto
CAF2789747.1,0,Auto
CAF2789764.1,12.1486633333333,Auto
CAF2789780.1,12.1315083333333,Auto
CAF2789797.1,0.672661366666667,Auto
CAF2789814.1,66.4966833333333,Auto
CAF2789831.1,1.54410166666667,Auto
CAF2789847.1,0,Auto
CAF2789864.1,1.598245,Auto
CAF2789881.1,5.862145,Auto
CAF2789893.1,0,Auto
CAF2789910.1,12.9041933333333,Auto
CAF2789927.1,15.3498483333333,Auto
CAF2789946.1,6.88799,Auto
CAF2789964.1,16.0167266666667,Auto
CAF2789981.1,19.2307666666667,Auto
CAF2789998.1,61.0402,Auto
CAF2790015.1,3302.4175605,Auto
CAF2790033.1,33.5493,Auto
CAF2790050.1,8.63940916666667,Auto
CAF2790065.1,13.9003633333333,Auto
CAF2790082.1,7.17361233333333,Auto
CAF2790098.1,0.255526166666667,Auto
CAF2790117.1,5.621585,Auto
CAF2790134.1,10.25895,Auto
CAF2790151.1,544.025233333333,Auto
CAF2790169.1,0.124764833333333,Auto
CAF2790186.1,11.6975033333333,Auto
CAF2790203.1,4.6337145,Auto
CAF2790219.1,865.817266666667,Auto
CAF2790232.1,14.3367753333333,Auto
CAF2790249.1,0.133742333333333,Auto
CAF2790266.1,15.8814716666667,Auto
CAF2790283.1,6.966025,Auto
CAF2790301.1,20.8197383333333,Auto
CAF2790318.1,21.205725,Auto
CAF2790337.1,1.92349633333333,Auto
CAF2790354.1,0,Auto
CAF2790371.1,100.719911666667,Auto
CAF2790388.1,0,Auto
CAF2790405.1,1.4571625,Auto
CAF2790422.1,23.6171445,Auto
CAF2790439.1,107.79844,Auto
CAF2790456.1,9.73624,Auto
CAF2790474.1,4.92409333333333,Auto
CAF2790491.1,0,Auto
CAF2790508.1,0.291895833333333,Auto
CAF2790526.1,0.087095,Auto
CAF2790543.1,2104.79247833333,Auto
CAF2790561.1,1656.97956666667,Auto
CAF2790578.1,5.62423316666667,Auto
CAF2790589.1,8.58898333333333,Auto
CAF2790607.1,15.11158,Auto
CAF2790624.1,28.6493666666667,Auto
CAF2790644.1,89.829245,Auto
CAF2790661.1,52.2316,Auto
CAF2790679.1,4.54849,Auto
CAF2790697.1,88.2866633333333,Auto
CAF2790716.1,33.3785166666667,Auto
CAF2790733.1,15.7794683333333,Auto
CAF2790750.1,8.012485,Auto
CAF2790767.1,17.5918383333333,Auto
CAF2790783.1,19.0110866666667,Auto
CAF2790799.1,25.0566366666667,Auto
CAF2790815.1,31.9524266666667,Auto
CAF2790832.1,0.39812205,Auto
CAF2790850.1,48.8682683333333,Auto
CAF2790866.1,1.62366683333333,Auto
CAF2790884.1,38.3060733333333,Auto
CAF2790901.1,68.3802483333333,Auto
CAF2790919.1,29.153335,Auto
CAF2790932.1,15.71576,Auto
CAF2790950.1,7.238387,Auto
CAF2790967.1,9.64398166666667,Auto
CAF2790984.1,8.90309,Auto
CAF2791001.1,9.812095,Auto
CAF2791018.1,71.5398333333333,Auto
CAF2791029.1,39.7190833333333,Auto
CAF2791046.1,0.0255975,Auto
CAF2791064.1,0.02591,Auto
CAF2791082.1,0.16655925,Auto
CAF2791100.1,0.11208535,Auto
CAF2791118.1,136.1952,Auto
CAF2791134.1,25.162135,Auto
CAF2791151.1,16.9124383333333,Auto
CAF2791167.1,18.4389716666667,Auto
CAF2791183.1,11.7138983333333,Auto
CAF2791191.1,12.2853733333333,Auto
CAF2791203.1,0.320776,Auto
CAF2791219.1,0.35583665,Auto
CAF2791235.1,25.8832166666667,Auto
CAF2791251.1,51.4860166666667,Auto
CAF2791269.1,40.3277,Auto
CAF2791285.1,13.6130583333333,Auto
CAF2791299.1,586.845258333333,Auto
CAF2791316.1,5.82641,Auto
CAF2791332.1,11.5866433333333,Auto
CAF2791348.1,13.4434716666667,Auto
CAF2791366.1,44.4274516666667,Auto
CAF2791383.1,12.2974933333333,Auto
CAF2791401.1,11.062169,Auto
CAF2791418.1,0.111096666666667,Auto
CAF2791431.1,0.188660833333333,Auto
CAF2791448.1,1.1192687138875,Auto
CAF2791465.1,39.2782325,Auto
CAF2791473.1,113.779033333333,Auto
CAF2791490.1,20.52415,Auto
CAF2791507.1,2.564763,Auto
CAF2791524.1,0.132750666666667,Auto
CAF2791541.1,14.3622266666667,Auto
CAF2791558.1,18.2774016666667,Auto
CAF2791575.1,11.4320855,Auto
CAF2791594.1,40.8964833333333,Auto
CAF2791611.1,0.0281023833333333,Auto
CAF2791630.1,7.95225,Auto
CAF2791647.1,54.8512833333333,Auto
CAF2791664.1,9.944665,Auto
CAF2791681.1,0.0825283333333333,Auto
CAF2791698.1,14.5072621666667,Auto
CAF2791715.1,0,Auto
CAF2791732.1,0.0536815,Auto
CAF2791747.1,29.6411223333333,Auto
CAF2791763.1,44.61655,Auto
CAF2791780.1,66.84275,Auto
CAF2791797.1,7.465775,Auto
CAF2791813.1,10.2125616666667,Auto
CAF2791829.1,14.3953908333333,Auto
CAF2791845.1,16.084805,Auto
CAF2791862.1,17.374245,Auto
CAF2791879.1,24.7442933333333,Auto
CAF2791895.1,5.61926667374942,Auto
CAF2791912.1,28.1909816666667,Auto
CAF2791931.1,48.2397333333333,Auto
CAF2791948.1,9.04066,Auto
CAF2791965.1,10.5051133333333,Auto
CAF2791984.1,0,Auto
CAF2792001.1,0.0400426666666667,Auto
CAF2792018.1,0,Auto
CAF2792036.1,2.0604405,Auto
CAF2792052.1,46.34605,Auto
CAF2792071.1,0.131817966666667,Auto
CAF2792088.1,52.6257666666667,Auto
CAF2792106.1,144.225916666667,Auto
CAF2792124.1,3.9148155,Auto
CAF2792141.1,13.511435,Auto
CAF2792158.1,0.0164866166666667,Auto
CAF2792175.1,109.563029,Auto
CAF2792192.1,2233.82406266667,Auto
CAF2792209.1,22.3292466666667,Auto
CAF2792225.1,0,Auto
CAF2792242.1,5.76470415,Auto
CAF2792259.1,0,Auto
CAF2792277.1,49.2833666666667,Auto
CAF2792295.1,37.28163,Auto
CAF2792314.1,20.45932,Auto
CAF2792331.1,4.73591333333333,Auto
CAF2792348.1,19.162545,Auto
CAF2792365.1,2.53001816666667,Auto
CAF2792382.1,5.734021,Auto
CAF2792398.1,12.1317933333333,Auto
CAF2792415.1,22.0151366666667,Auto
CAF2792432.1,3.142036,Auto
CAF2792449.1,26.9842716666667,Auto
CAF2792467.1,42.9565,Auto
CAF2792484.1,4.02730166666667,Auto
CAF2792500.1,1.13529866666667,Auto
CAF2792517.1,35.927355,Auto
CAF2792534.1,0.5048715,Auto
CAF2792551.1,0,Auto
CAF2792568.1,1.060674,Auto
CAF2792583.1,1.332634,Auto
CAF2792600.1,26.8080228333333,Auto
CAF2792616.1,11.759425,Auto
CAF2792632.1,13.3967166666667,Auto
CAF2792649.1,12.70088,Auto
CAF2792670.1,96.8563833333333,Auto
CAF2792687.1,0.280704,Auto
CAF2792704.1,0.146389166666667,Auto
CAF2792721.1,0,Auto
CAF2792738.1,0.0147842166666667,Auto
CAF2792755.1,0.0396279,Auto
CAF2792772.1,28.856185,Auto
CAF2792789.1,10.9406466666667,Auto
CAF2792806.1,8.48846166666667,Auto
CAF2792823.1,4.105126,Auto
CAF2792840.1,14.1413516666667,Auto
CAF2792857.1,28.399855,Auto
CAF2792874.1,35.6303166666667,Auto
CAF2792891.1,2.12291533333333,Auto
CAF2792907.1,2.5727505,Auto
CAF2792924.1,0.158590666666667,Auto
CAF2792943.1,0.341018116666667,Auto
CAF2792960.1,9.60786666666667,Auto
CAF2792977.1,128.751766666667,Auto
CAF2792993.1,22.30802,Auto
CAF2793011.1,22.3735966666667,Auto
CAF2793029.1,449.434666666667,Auto
CAF2793046.1,2.108116,Auto
CAF2793063.1,1.49698965543333,Auto
CAF2793078.1,5.76981333333333,Auto
CAF2793097.1,0,Auto
CAF2793108.1,0,Auto
CAF2793126.1,1.32646416666667,Auto
CAF2793143.1,6.24574066666667,Auto
CAF2793160.1,42.4060138333333,Auto
CAF2793177.1,0.0289046666666667,Auto
CAF2793194.1,1.76188766666667,Auto
CAF2793211.1,10.2075666666667,Auto
CAF2793230.1,3.09478766666667,Auto
CAF2793248.1,101.290632333333,Auto
CAF2793266.1,18.5549383333333,Auto
CAF2793283.1,2.73764428333333,Auto
CAF2793302.1,109.657583333333,Auto
CAF2793323.1,26.38225,Auto
CAF2793341.1,4.38444333333333,Auto
CAF2793361.1,13.1049116666667,Auto
CAF2793379.1,127.74655,Auto
CAF2793397.1,5.24531833333333,Auto
CAF2793415.1,12.4975808333333,Auto
CAF2793433.1,0,Auto
CAF2793450.1,30.1692291666667,Auto
CAF2793471.1,101.312473333333,Auto
CAF2793489.1,109.541356666667,Auto
CAF2793493.1,14.3344983333333,Auto
CAF2793513.1,0,Auto
CAF2793531.1,0.7259285,Auto
CAF2793550.1,0.947235,Auto
CAF2793567.1,2.443339,Auto
CAF2793584.1,19.1338241666667,Auto
CAF2793602.1,0.254790316666667,Auto
CAF2793620.1,5.7550095,Auto
CAF2793638.1,2.1227747,Auto
CAF2793656.1,37.7238483333333,Auto
CAF2793674.1,0.273052833333333,Auto
CAF2793693.1,0.787007683333333,Auto
CAF2793711.1,0.01487935,Auto
CAF2793729.1,359.732178666667,Auto
CAF2793746.1,141.446666666667,Auto
CAF2793755.1,462.133843333333,Auto
CAF2793772.1,359.111297,Auto
CAF2793790.1,377.7475415,Auto
CAF2793808.1,89.3247536666667,Auto
CAF2793826.1,89.3247536666667,Auto
CAF2793844.1,382.1068,Auto
CAF2793862.1,2.235935,Auto
CAF2793879.1,24.4258166666667,Auto
CAF2793896.1,0,Auto
CAF2793915.1,0.368038666666667,Auto
CAF2793933.1,0.467882666666667,Auto
CAF2793951.1,0,Auto
CAF2793969.1,0,Auto
CAF2793987.1,0,Auto
CAF2794003.1,48.2212583333333,Auto
CAF2794021.1,1.90347333435896,Auto
CAF2794040.1,14.675155,Auto
CAF2794057.1,49.3313666666667,Auto
CAF2794076.1,1486.02603833333,Auto
CAF2794095.1,1132.94568333333,Auto
CAF2794112.1,2496.1618,Auto
CAF2794128.1,981.660118333333,Auto
CAF2794146.1,1088.2012835,Auto
CAF2794164.1,1124.40837,Auto
CAF2794185.1,1271.04682166667,Auto
CAF2794203.1,12.9411956666667,Auto
CAF2794219.1,0.0596425,Auto
CAF2794236.1,0,Auto
CAF2794254.1,0,Auto
CAF2794272.1,0.0334906666666667,Auto
CAF2794290.1,0.920601333333333,Auto
CAF2794308.1,86.4732666666667,Auto
CAF2794327.1,64.4387,Auto
CAF2794345.1,69.9767333333333,Auto
CAF2794363.1,29.83742,Auto
CAF2794381.1,27.0780833333333,Auto
CAF2794400.1,5.39929633333333,Auto
CAF2794420.1,6.10496916666667,Auto
CAF2794437.1,64.2614,Auto
CAF2794456.1,59.0719333333333,Auto
CAF2794473.1,9.19039283333333,Auto
CAF2794493.1,5.63778333333333,Auto
CAF2794511.1,25.1860841666667,Auto
CAF2794529.1,0,Auto
CAF2794550.1,8.969578,Auto
CAF2794575.1,0,Auto
CAF2794592.1,0.142224333333333,Auto
CAF2794610.1,0,Auto
CAF2794631.1,1.96359108333333,Auto
CAF2794645.1,3.79673281666667,Auto
CAF2794658.1,3.78733166666667,Auto
CAF2794676.1,0,Auto
CAF2794701.1,5.70227,Auto
CAF2794720.1,0.085305,Auto
CAF2794738.1,0.0371061666666667,Auto
CAF2794754.1,2.50435173333333,Auto
CAF2794773.1,6.800281,Auto
CAF2794791.1,4.37863211666667,Auto
CAF2794800.1,155.0418305,Auto
CAF2794819.1,939.310314333333,Auto
CAF2794834.1,11.0989750215393,Auto
CAF2794856.1,19.3507616666667,Auto
CAF2794875.1,3.96164166666667,Auto
CAF2794895.1,15.4917805,Auto
CAF2794912.1,0.503870333333333,Auto
CAF2794926.1,0,Auto
CAF2794944.1,0.576027483333333,Auto
CAF2794961.1,0.717303116666667,Auto
CAF2794981.1,0.0763423333333333,Auto
CAF2794989.1,0,Auto
CAF2795003.1,2.26086015033249,Auto
CAF2795021.1,22.303025,Auto
CAF2795044.1,62.4675166666667,Auto
CAF2795065.1,1.45333,Auto
CAF2795081.1,91.1290333333333,Auto
CAF2795098.1,61.0320158333333,Auto
CAF2795122.1,23.3420166666667,Auto
CAF2795141.1,12.9018,Auto
CAF2795154.1,0.57381,Auto
CAF2795170.1,18.5145,Auto
CAF2795188.1,55.0407833333333,Auto
CAF2795208.1,49.58161,Auto
CAF2795229.1,2.1251785,Auto
CAF2795257.1,49.4467183333333,Auto
CAF2795269.1,15.6496266666667,Auto
CAF2795286.1,16.7541883333333,Auto
CAF2795304.1,40.80255,Auto
CAF2795322.1,23.96385,Auto
CAF2795341.1,0.329585166666667,Auto
CAF2795363.1,22.4806233333333,Auto
CAF2795388.1,8.65227333333333,Auto
CAF2795405.1,9.17310833333333,Auto
CAF2795427.1,1.84760758703864,Auto
CAF2795441.1,0.0286616715017167,Auto
CAF2795461.1,50.0124333333333,Auto
CAF2795483.1,0.231384833333333,Auto
CAF2795491.1,1.19504966666667,Auto
CAF2795507.1,8.655265,Auto
CAF2795525.1,13.3236558333333,Auto
CAF2795542.1,26.6521,Auto
CAF2795557.1,2.81408333349345,Auto
CAF2795575.1,14.5777133333333,Auto
CAF2795600.1,60.1402233333333,Auto
CAF2795620.1,67.0116833333333,Auto
CAF2795639.1,0,Auto
CAF2795654.1,8.48458666666667,Auto
CAF2795666.1,0.966047166666667,Auto
CAF2795684.1,0,Auto
CAF2795705.1,47.4290333333333,Auto
CAF2795722.1,2.02128,Auto
CAF2795740.1,0.968468166666667,Auto
CAF2795757.1,9.08616316666667,Auto
CAF2795778.1,106.94959,Auto
CAF2795806.1,97.9001416666667,Auto
CAF2795822.1,114.4892255,Auto
CAF2795843.1,143.599631666667,Auto
CAF2795857.1,0.121643166666667,Auto
CAF2795863.1,0,Auto
CAF2795880.1,1.27643615,Auto
CAF2795907.1,1.49313533333333,Auto
CAF2795925.1,0,Auto
CAF2795948.1,0,Auto
CAF2795965.1,0,Auto
CAF2795983.1,0.454157833333333,Auto
CAF2796008.1,13.9350113333333,Auto
CAF2796022.1,1.5839083116556,Auto
CAF2796039.1,5.22930345955517,Auto
CAF2796056.1,6.60676964072183,Auto
CAF2796075.1,215.340483333333,Auto
CAF2796093.1,0.619815166666667,Auto
CAF2796108.1,0.972976866666667,Auto
